Inconsistencies Report
Generated: 2026-07-08 21:58:41

Dependent Inconsistencies:
  None found.

Independent Inconsistencies:
  ESU10102 | ESU10103 | Corr=0.00 | Count=802 | 26.7%
  ERM10109 | CGV10106 | Corr=-0.01 | Count=842 | 28.1%
  ERM10109 | CGV10108 | Corr=-0.01 | Count=812 | 27.1%
  ERM10109 | CGV10109 | Corr=0.01 | Count=852 | 28.4%
  ERM10109 | IGV10102 | Corr=0.01 | Count=837 | 27.9%
  ERM10109 | IGV10103 | Corr=-0.02 | Count=798 | 26.6%
  ERM10109 | IGV10105 | Corr=0.01 | Count=844 | 28.1%
  ERM10109 | IGV10106 | Corr=0.02 | Count=848 | 28.3%
  ERM10109 | IGV10108 | Corr=-0.01 | Count=798 | 26.6%
  ERM10109 | IGV10109 | Corr=-0.00 | Count=792 | 26.4%
  ERM10109 | CPI10102 | Corr=-0.03 | Count=807 | 26.9%
  ERM10109 | CPI10103 | Corr=-0.00 | Count=807 | 26.9%
  ERM10109 | CPI10105 | Corr=0.02 | Count=784 | 26.1%
  ERM10109 | CPI10106 | Corr=-0.01 | Count=792 | 26.4%
  ERM10109 | CPI10108 | Corr=0.01 | Count=804 | 26.8%
  ERM10109 | CPI10109 | Corr=0.03 | Count=825 | 27.5%
  AUD10102 | AUD10103 | Corr=-0.00 | Count=764 | 25.5%
  AUD10102 | AUD10105 | Corr=0.02 | Count=817 | 27.2%
  AUD10102 | AUD10106 | Corr=-0.01 | Count=835 | 27.8%
  AUD10102 | AUD10108 | Corr=0.01 | Count=818 | 27.3%
  AUD10102 | AUD10109 | Corr=-0.00 | Count=864 | 28.8%
  AUD10102 | POL10102 | Corr=-0.01 | Count=830 | 27.7%
  AUD10102 | POL10103 | Corr=-0.01 | Count=796 | 26.5%
  AUD10102 | POL10105 | Corr=-0.02 | Count=775 | 25.8%
  AUD10102 | POL10106 | Corr=0.01 | Count=828 | 27.6%
  AUD10102 | POL10108 | Corr=0.01 | Count=789 | 26.3%
  AUD10102 | POL10109 | Corr=-0.01 | Count=786 | 26.2%
  AUD10102 | REG10102 | Corr=-0.01 | Count=798 | 26.6%
  AUD10102 | REG10103 | Corr=-0.00 | Count=792 | 26.4%
  AUD10102 | REG10105 | Corr=-0.03 | Count=791 | 26.4%
  AUD10102 | REG10106 | Corr=0.01 | Count=886 | 29.5%
  AUD10102 | REG10108 | Corr=-0.01 | Count=789 | 26.3%
  AUD10102 | REG10109 | Corr=0.01 | Count=833 | 27.8%
  AUD10102 | ETI10102 | Corr=0.01 | Count=804 | 26.8%
  AUD10102 | ETI10103 | Corr=-0.02 | Count=756 | 25.2%
  AUD10102 | ETI10105 | Corr=0.02 | Count=786 | 26.2%
  AUD10102 | ETI10106 | Corr=-0.02 | Count=789 | 26.3%
  AUD10102 | ETI10108 | Corr=0.04 | Count=826 | 27.5%
  AUD10102 | ETI10109 | Corr=-0.00 | Count=843 | 28.1%
  AUD10102 | CGV10102 | Corr=-0.03 | Count=787 | 26.2%
  AUD10102 | CGV10103 | Corr=-0.03 | Count=799 | 26.6%
  AUD10102 | CGV10105 | Corr=0.01 | Count=722 | 24.1%
  AUD10102 | CGV10106 | Corr=-0.00 | Count=790 | 26.3%
  AUD10102 | CGV10108 | Corr=-0.05 | Count=788 | 26.3%
  AUD10102 | CGV10109 | Corr=-0.00 | Count=780 | 26.0%
  AUD10102 | IGV10102 | Corr=-0.01 | Count=815 | 27.2%
  AUD10102 | IGV10103 | Corr=0.01 | Count=817 | 27.2%
  AUD10102 | IGV10105 | Corr=-0.00 | Count=831 | 27.7%
  AUD10102 | IGV10106 | Corr=0.03 | Count=790 | 26.3%
  AUD10102 | IGV10108 | Corr=-0.01 | Count=805 | 26.8%
  AUD10102 | IGV10109 | Corr=-0.01 | Count=759 | 25.3%
  AUD10102 | CPI10102 | Corr=0.01 | Count=851 | 28.4%
  AUD10102 | CPI10103 | Corr=-0.01 | Count=819 | 27.3%
  AUD10102 | CPI10105 | Corr=0.02 | Count=833 | 27.8%
  AUD10102 | CPI10106 | Corr=0.01 | Count=824 | 27.5%
  AUD10102 | CPI10108 | Corr=-0.02 | Count=754 | 25.1%
  AUD10102 | CPI10109 | Corr=-0.01 | Count=805 | 26.8%
  AUD10103 | AUD10105 | Corr=-0.02 | Count=800 | 26.7%
  AUD10103 | AUD10106 | Corr=0.01 | Count=784 | 26.1%
  AUD10103 | AUD10108 | Corr=-0.03 | Count=796 | 26.5%
  AUD10103 | AUD10109 | Corr=0.00 | Count=846 | 28.2%
  AUD10103 | POL10102 | Corr=0.00 | Count=827 | 27.6%
  AUD10103 | POL10103 | Corr=-0.00 | Count=825 | 27.5%
  AUD10103 | POL10105 | Corr=-0.04 | Count=758 | 25.3%
  AUD10103 | POL10106 | Corr=0.01 | Count=814 | 27.1%
  AUD10103 | POL10108 | Corr=0.00 | Count=842 | 28.1%
  AUD10103 | POL10109 | Corr=0.01 | Count=821 | 27.4%
  AUD10103 | REG10102 | Corr=-0.01 | Count=788 | 26.3%
  AUD10103 | REG10103 | Corr=-0.00 | Count=793 | 26.4%
  AUD10103 | REG10105 | Corr=0.02 | Count=847 | 28.2%
  AUD10103 | REG10106 | Corr=-0.02 | Count=769 | 25.6%
  AUD10103 | REG10108 | Corr=-0.03 | Count=782 | 26.1%
  AUD10103 | REG10109 | Corr=0.01 | Count=822 | 27.4%
  AUD10103 | ETI10102 | Corr=-0.01 | Count=826 | 27.5%
  AUD10103 | ETI10103 | Corr=-0.03 | Count=823 | 27.4%
  AUD10103 | ETI10105 | Corr=-0.01 | Count=791 | 26.4%
  AUD10103 | ETI10106 | Corr=0.06 | Count=859 | 28.6%
  AUD10103 | ETI10108 | Corr=0.01 | Count=807 | 26.9%
  AUD10103 | ETI10109 | Corr=0.01 | Count=803 | 26.8%
  AUD10103 | CGV10102 | Corr=-0.00 | Count=836 | 27.9%
  AUD10103 | CGV10103 | Corr=0.01 | Count=780 | 26.0%
  AUD10103 | CGV10105 | Corr=0.00 | Count=808 | 26.9%
  AUD10103 | CGV10106 | Corr=-0.03 | Count=782 | 26.1%
  AUD10103 | CGV10108 | Corr=0.03 | Count=850 | 28.3%
  AUD10103 | CGV10109 | Corr=0.01 | Count=816 | 27.2%
  AUD10103 | IGV10102 | Corr=0.01 | Count=809 | 27.0%
  AUD10103 | IGV10103 | Corr=-0.02 | Count=830 | 27.7%
  AUD10103 | IGV10105 | Corr=-0.01 | Count=809 | 27.0%
  AUD10103 | IGV10106 | Corr=0.00 | Count=814 | 27.1%
  AUD10103 | IGV10108 | Corr=0.00 | Count=819 | 27.3%
  AUD10103 | IGV10109 | Corr=-0.01 | Count=813 | 27.1%
  AUD10103 | CPI10102 | Corr=0.00 | Count=807 | 26.9%
  AUD10103 | CPI10103 | Corr=0.02 | Count=820 | 27.3%
  AUD10103 | CPI10105 | Corr=0.00 | Count=802 | 26.7%
  AUD10103 | CPI10106 | Corr=-0.03 | Count=743 | 24.8%
  AUD10103 | CPI10108 | Corr=-0.02 | Count=806 | 26.9%
  AUD10103 | CPI10109 | Corr=0.01 | Count=818 | 27.3%
  AUD10105 | AUD10106 | Corr=0.03 | Count=817 | 27.2%
  AUD10105 | AUD10108 | Corr=-0.01 | Count=856 | 28.5%
  AUD10105 | AUD10109 | Corr=0.00 | Count=830 | 27.7%
  AUD10105 | POL10102 | Corr=0.03 | Count=812 | 27.1%
  AUD10105 | POL10103 | Corr=-0.01 | Count=845 | 28.2%
  AUD10105 | POL10105 | Corr=0.02 | Count=841 | 28.0%
  AUD10105 | POL10106 | Corr=-0.04 | Count=780 | 26.0%
  AUD10105 | POL10108 | Corr=0.01 | Count=780 | 26.0%
  AUD10105 | POL10109 | Corr=-0.02 | Count=803 | 26.8%
  AUD10105 | REG10102 | Corr=-0.02 | Count=796 | 26.5%
  AUD10105 | REG10103 | Corr=-0.02 | Count=773 | 25.8%
  AUD10105 | REG10105 | Corr=0.01 | Count=822 | 27.4%
  AUD10105 | REG10106 | Corr=0.01 | Count=833 | 27.8%
  AUD10105 | REG10108 | Corr=0.02 | Count=844 | 28.1%
  AUD10105 | REG10109 | Corr=0.01 | Count=827 | 27.6%
  AUD10105 | ETI10102 | Corr=-0.03 | Count=813 | 27.1%
  AUD10105 | ETI10103 | Corr=0.02 | Count=839 | 28.0%
  AUD10105 | ETI10105 | Corr=0.06 | Count=857 | 28.6%
  AUD10105 | ETI10106 | Corr=-0.01 | Count=816 | 27.2%
  AUD10105 | ETI10108 | Corr=0.03 | Count=830 | 27.7%
  AUD10105 | ETI10109 | Corr=-0.01 | Count=867 | 28.9%
  AUD10105 | CGV10102 | Corr=-0.01 | Count=835 | 27.8%
  AUD10105 | CGV10103 | Corr=0.02 | Count=834 | 27.8%
  AUD10105 | CGV10105 | Corr=0.02 | Count=787 | 26.2%
  AUD10105 | CGV10106 | Corr=0.00 | Count=800 | 26.7%
  AUD10105 | CGV10108 | Corr=-0.05 | Count=833 | 27.8%
  AUD10105 | CGV10109 | Corr=-0.03 | Count=784 | 26.1%
  AUD10105 | IGV10102 | Corr=-0.00 | Count=815 | 27.2%
  AUD10105 | IGV10103 | Corr=-0.03 | Count=797 | 26.6%
  AUD10105 | IGV10105 | Corr=0.02 | Count=805 | 26.8%
  AUD10105 | IGV10106 | Corr=-0.01 | Count=745 | 24.8%
  AUD10105 | IGV10108 | Corr=0.00 | Count=801 | 26.7%
  AUD10105 | IGV10109 | Corr=0.02 | Count=799 | 26.6%
  AUD10105 | CPI10102 | Corr=0.01 | Count=857 | 28.6%
  AUD10105 | CPI10103 | Corr=0.01 | Count=848 | 28.3%
  AUD10105 | CPI10105 | Corr=0.01 | Count=839 | 28.0%
  AUD10105 | CPI10106 | Corr=0.02 | Count=807 | 26.9%
  AUD10105 | CPI10108 | Corr=-0.02 | Count=771 | 25.7%
  AUD10105 | CPI10109 | Corr=-0.02 | Count=789 | 26.3%
  AUD10106 | AUD10108 | Corr=-0.01 | Count=819 | 27.3%
  AUD10106 | AUD10109 | Corr=-0.00 | Count=839 | 28.0%
  AUD10106 | POL10102 | Corr=0.00 | Count=843 | 28.1%
  AUD10106 | POL10103 | Corr=0.02 | Count=831 | 27.7%
  AUD10106 | POL10105 | Corr=-0.02 | Count=813 | 27.1%
  AUD10106 | POL10106 | Corr=-0.01 | Count=804 | 26.8%
  AUD10106 | POL10108 | Corr=0.02 | Count=766 | 25.5%
  AUD10106 | POL10109 | Corr=0.03 | Count=796 | 26.5%
  AUD10106 | REG10102 | Corr=0.02 | Count=819 | 27.3%
  AUD10106 | REG10103 | Corr=0.02 | Count=828 | 27.6%
  AUD10106 | REG10105 | Corr=0.01 | Count=839 | 28.0%
  AUD10106 | REG10106 | Corr=0.01 | Count=793 | 26.4%
  AUD10106 | REG10108 | Corr=-0.03 | Count=780 | 26.0%
  AUD10106 | REG10109 | Corr=-0.01 | Count=767 | 25.6%
  AUD10106 | ETI10102 | Corr=0.01 | Count=793 | 26.4%
  AUD10106 | ETI10103 | Corr=-0.01 | Count=787 | 26.2%
  AUD10106 | ETI10105 | Corr=0.02 | Count=791 | 26.4%
  AUD10106 | ETI10106 | Corr=-0.04 | Count=771 | 25.7%
  AUD10106 | ETI10108 | Corr=0.01 | Count=823 | 27.4%
  AUD10106 | ETI10109 | Corr=0.02 | Count=842 | 28.1%
  AUD10106 | CGV10102 | Corr=0.02 | Count=833 | 27.8%
  AUD10106 | CGV10103 | Corr=0.01 | Count=803 | 26.8%
  AUD10106 | CGV10105 | Corr=0.00 | Count=789 | 26.3%
  AUD10106 | CGV10106 | Corr=0.02 | Count=787 | 26.2%
  AUD10106 | CGV10108 | Corr=-0.02 | Count=786 | 26.2%
  AUD10106 | CGV10109 | Corr=-0.02 | Count=803 | 26.8%
  AUD10106 | IGV10102 | Corr=0.02 | Count=837 | 27.9%
  AUD10106 | IGV10103 | Corr=-0.03 | Count=762 | 25.4%
  AUD10106 | IGV10105 | Corr=-0.00 | Count=782 | 26.1%
  AUD10106 | IGV10106 | Corr=-0.03 | Count=803 | 26.8%
  AUD10106 | IGV10108 | Corr=0.02 | Count=871 | 29.0%
  AUD10106 | IGV10109 | Corr=0.00 | Count=808 | 26.9%
  AUD10106 | CPI10102 | Corr=0.02 | Count=793 | 26.4%
  AUD10106 | CPI10103 | Corr=-0.02 | Count=795 | 26.5%
  AUD10106 | CPI10105 | Corr=0.01 | Count=826 | 27.5%
  AUD10106 | CPI10106 | Corr=0.02 | Count=808 | 26.9%
  AUD10106 | CPI10108 | Corr=0.03 | Count=868 | 28.9%
  AUD10106 | CPI10109 | Corr=-0.01 | Count=817 | 27.2%
  AUD10108 | AUD10109 | Corr=-0.03 | Count=807 | 26.9%
  AUD10108 | POL10102 | Corr=0.02 | Count=850 | 28.3%
  AUD10108 | POL10103 | Corr=0.02 | Count=836 | 27.9%
  AUD10108 | POL10105 | Corr=0.02 | Count=823 | 27.4%
  AUD10108 | POL10106 | Corr=-0.00 | Count=840 | 28.0%
  AUD10108 | POL10108 | Corr=-0.04 | Count=801 | 26.7%
  AUD10108 | POL10109 | Corr=-0.02 | Count=804 | 26.8%
  AUD10108 | REG10102 | Corr=-0.02 | Count=771 | 25.7%
  AUD10108 | REG10103 | Corr=0.00 | Count=827 | 27.6%
  AUD10108 | REG10105 | Corr=0.03 | Count=826 | 27.5%
  AUD10108 | REG10106 | Corr=0.02 | Count=847 | 28.2%
  AUD10108 | REG10108 | Corr=-0.01 | Count=807 | 26.9%
  AUD10108 | REG10109 | Corr=0.01 | Count=817 | 27.2%
  AUD10108 | ETI10102 | Corr=-0.01 | Count=805 | 26.8%
  AUD10108 | ETI10103 | Corr=0.02 | Count=809 | 27.0%
  AUD10108 | ETI10105 | Corr=-0.02 | Count=841 | 28.0%
  AUD10108 | ETI10106 | Corr=0.01 | Count=777 | 25.9%
  AUD10108 | ETI10108 | Corr=-0.01 | Count=783 | 26.1%
  AUD10108 | ETI10109 | Corr=-0.05 | Count=767 | 25.6%
  AUD10108 | CGV10102 | Corr=0.01 | Count=786 | 26.2%
  AUD10108 | CGV10103 | Corr=-0.01 | Count=787 | 26.2%
  AUD10108 | CGV10105 | Corr=-0.01 | Count=803 | 26.8%
  AUD10108 | CGV10106 | Corr=0.00 | Count=762 | 25.4%
  AUD10108 | CGV10108 | Corr=-0.00 | Count=794 | 26.5%
  AUD10108 | CGV10109 | Corr=-0.00 | Count=837 | 27.9%
  AUD10108 | IGV10102 | Corr=0.01 | Count=821 | 27.4%
  AUD10108 | IGV10103 | Corr=0.02 | Count=839 | 28.0%
  AUD10108 | IGV10105 | Corr=0.01 | Count=846 | 28.2%
  AUD10108 | IGV10106 | Corr=0.01 | Count=805 | 26.8%
  AUD10108 | IGV10108 | Corr=0.01 | Count=841 | 28.0%
  AUD10108 | IGV10109 | Corr=-0.00 | Count=808 | 26.9%
  AUD10108 | CPI10102 | Corr=-0.01 | Count=788 | 26.3%
  AUD10108 | CPI10103 | Corr=0.02 | Count=847 | 28.2%
  AUD10108 | CPI10105 | Corr=-0.02 | Count=844 | 28.1%
  AUD10108 | CPI10106 | Corr=-0.00 | Count=830 | 27.7%
  AUD10108 | CPI10108 | Corr=0.02 | Count=807 | 26.9%
  AUD10108 | CPI10109 | Corr=-0.03 | Count=801 | 26.7%
  AUD10109 | POL10102 | Corr=0.01 | Count=798 | 26.6%
  AUD10109 | POL10103 | Corr=0.00 | Count=833 | 27.8%
  AUD10109 | POL10105 | Corr=-0.01 | Count=784 | 26.1%
  AUD10109 | POL10106 | Corr=0.02 | Count=882 | 29.4%
  AUD10109 | POL10108 | Corr=0.01 | Count=828 | 27.6%
  AUD10109 | POL10109 | Corr=-0.02 | Count=771 | 25.7%
  AUD10109 | REG10102 | Corr=0.01 | Count=752 | 25.1%
  AUD10109 | REG10103 | Corr=0.04 | Count=837 | 27.9%
  AUD10109 | REG10105 | Corr=0.03 | Count=814 | 27.1%
  AUD10109 | REG10106 | Corr=-0.01 | Count=784 | 26.1%
  AUD10109 | REG10108 | Corr=-0.03 | Count=768 | 25.6%
  AUD10109 | REG10109 | Corr=-0.02 | Count=812 | 27.1%
  AUD10109 | ETI10102 | Corr=-0.02 | Count=745 | 24.8%
  AUD10109 | ETI10103 | Corr=-0.01 | Count=774 | 25.8%
  AUD10109 | ETI10105 | Corr=0.02 | Count=831 | 27.7%
  AUD10109 | ETI10106 | Corr=0.01 | Count=812 | 27.1%
  AUD10109 | ETI10108 | Corr=0.00 | Count=842 | 28.1%
  AUD10109 | ETI10109 | Corr=-0.03 | Count=806 | 26.9%
  AUD10109 | CGV10102 | Corr=0.02 | Count=863 | 28.8%
  AUD10109 | CGV10103 | Corr=0.01 | Count=791 | 26.4%
  AUD10109 | CGV10105 | Corr=-0.00 | Count=797 | 26.6%
  AUD10109 | CGV10106 | Corr=-0.02 | Count=794 | 26.5%
  AUD10109 | CGV10108 | Corr=0.03 | Count=846 | 28.2%
  AUD10109 | CGV10109 | Corr=0.00 | Count=801 | 26.7%
  AUD10109 | IGV10102 | Corr=0.01 | Count=809 | 27.0%
  AUD10109 | IGV10103 | Corr=-0.01 | Count=759 | 25.3%
  AUD10109 | IGV10105 | Corr=0.02 | Count=783 | 26.1%
  AUD10109 | IGV10106 | Corr=-0.01 | Count=821 | 27.4%
  AUD10109 | IGV10108 | Corr=-0.01 | Count=787 | 26.2%
  AUD10109 | IGV10109 | Corr=0.03 | Count=810 | 27.0%
  AUD10109 | CPI10102 | Corr=-0.02 | Count=748 | 24.9%
  AUD10109 | CPI10103 | Corr=-0.03 | Count=827 | 27.6%
  AUD10109 | CPI10105 | Corr=-0.02 | Count=802 | 26.7%
  AUD10109 | CPI10106 | Corr=-0.02 | Count=791 | 26.4%
  AUD10109 | CPI10108 | Corr=0.04 | Count=834 | 27.8%
  AUD10109 | CPI10109 | Corr=-0.01 | Count=821 | 27.4%
  POL10102 | POL10103 | Corr=-0.01 | Count=772 | 25.7%
  POL10102 | POL10105 | Corr=-0.00 | Count=779 | 26.0%
  POL10102 | POL10106 | Corr=0.01 | Count=821 | 27.4%
  POL10102 | POL10108 | Corr=-0.01 | Count=801 | 26.7%
  POL10102 | POL10109 | Corr=-0.01 | Count=799 | 26.6%
  POL10102 | REG10102 | Corr=0.00 | Count=815 | 27.2%
  POL10102 | REG10103 | Corr=-0.01 | Count=794 | 26.5%
  POL10102 | REG10105 | Corr=-0.00 | Count=806 | 26.9%
  POL10102 | REG10106 | Corr=0.02 | Count=818 | 27.3%
  POL10102 | REG10108 | Corr=0.01 | Count=777 | 25.9%
  POL10102 | REG10109 | Corr=-0.01 | Count=779 | 26.0%
  POL10102 | ETI10102 | Corr=-0.01 | Count=759 | 25.3%
  POL10102 | ETI10103 | Corr=-0.02 | Count=745 | 24.8%
  POL10102 | ETI10105 | Corr=0.00 | Count=801 | 26.7%
  POL10102 | ETI10106 | Corr=-0.01 | Count=804 | 26.8%
  POL10102 | ETI10108 | Corr=0.01 | Count=855 | 28.5%
  POL10102 | ETI10109 | Corr=0.01 | Count=839 | 28.0%
  POL10102 | CGV10102 | Corr=-0.01 | Count=829 | 27.6%
  POL10102 | CGV10103 | Corr=0.00 | Count=860 | 28.7%
  POL10102 | CGV10105 | Corr=0.02 | Count=797 | 26.6%
  POL10102 | CGV10106 | Corr=0.01 | Count=822 | 27.4%
  POL10102 | CGV10108 | Corr=0.01 | Count=830 | 27.7%
  POL10102 | CGV10109 | Corr=-0.00 | Count=819 | 27.3%
  POL10102 | IGV10102 | Corr=0.02 | Count=805 | 26.8%
  POL10102 | IGV10103 | Corr=0.00 | Count=784 | 26.1%
  POL10102 | IGV10105 | Corr=-0.00 | Count=824 | 27.5%
  POL10102 | IGV10106 | Corr=0.01 | Count=787 | 26.2%
  POL10102 | IGV10108 | Corr=0.01 | Count=846 | 28.2%
  POL10102 | IGV10109 | Corr=-0.00 | Count=805 | 26.8%
  POL10102 | CPI10102 | Corr=-0.03 | Count=792 | 26.4%
  POL10102 | CPI10103 | Corr=-0.02 | Count=817 | 27.2%
  POL10102 | CPI10105 | Corr=0.02 | Count=831 | 27.7%
  POL10102 | CPI10106 | Corr=-0.01 | Count=796 | 26.5%
  POL10102 | CPI10108 | Corr=-0.01 | Count=815 | 27.2%
  POL10102 | CPI10109 | Corr=0.00 | Count=828 | 27.6%
  POL10103 | POL10105 | Corr=-0.02 | Count=788 | 26.3%
  POL10103 | POL10106 | Corr=0.01 | Count=803 | 26.8%
  POL10103 | POL10108 | Corr=-0.03 | Count=811 | 27.0%
  POL10103 | POL10109 | Corr=0.03 | Count=816 | 27.2%
  POL10103 | REG10102 | Corr=0.02 | Count=809 | 27.0%
  POL10103 | REG10103 | Corr=-0.01 | Count=808 | 26.9%
  POL10103 | REG10105 | Corr=0.01 | Count=771 | 25.7%
  POL10103 | REG10106 | Corr=-0.01 | Count=787 | 26.2%
  POL10103 | REG10108 | Corr=0.02 | Count=859 | 28.6%
  POL10103 | REG10109 | Corr=0.02 | Count=828 | 27.6%
  POL10103 | ETI10102 | Corr=0.02 | Count=865 | 28.8%
  POL10103 | ETI10103 | Corr=0.02 | Count=820 | 27.3%
  POL10103 | ETI10105 | Corr=-0.00 | Count=833 | 27.8%
  POL10103 | ETI10106 | Corr=0.02 | Count=794 | 26.5%
  POL10103 | ETI10108 | Corr=-0.03 | Count=799 | 26.6%
  POL10103 | ETI10109 | Corr=-0.01 | Count=819 | 27.3%
  POL10103 | CGV10102 | Corr=-0.01 | Count=832 | 27.7%
  POL10103 | CGV10103 | Corr=0.01 | Count=824 | 27.5%
  POL10103 | CGV10105 | Corr=0.02 | Count=748 | 24.9%
  POL10103 | CGV10106 | Corr=-0.00 | Count=809 | 27.0%
  POL10103 | CGV10108 | Corr=0.02 | Count=823 | 27.4%
  POL10103 | CGV10109 | Corr=0.02 | Count=827 | 27.6%
  POL10103 | IGV10102 | Corr=0.01 | Count=824 | 27.5%
  POL10103 | IGV10103 | Corr=-0.04 | Count=805 | 26.8%
  POL10103 | IGV10105 | Corr=0.01 | Count=837 | 27.9%
  POL10103 | IGV10106 | Corr=-0.00 | Count=784 | 26.1%
  POL10103 | IGV10108 | Corr=-0.03 | Count=797 | 26.6%
  POL10103 | IGV10109 | Corr=0.02 | Count=813 | 27.1%
  POL10103 | CPI10102 | Corr=-0.02 | Count=766 | 25.5%
  POL10103 | CPI10103 | Corr=0.01 | Count=812 | 27.1%
  POL10103 | CPI10105 | Corr=0.00 | Count=803 | 26.8%
  POL10103 | CPI10106 | Corr=0.02 | Count=864 | 28.8%
  POL10103 | CPI10108 | Corr=0.01 | Count=832 | 27.7%
  POL10103 | CPI10109 | Corr=0.01 | Count=825 | 27.5%
  POL10105 | POL10106 | Corr=0.02 | Count=827 | 27.6%
  POL10105 | POL10108 | Corr=-0.02 | Count=824 | 27.5%
  POL10105 | POL10109 | Corr=-0.02 | Count=768 | 25.6%
  POL10105 | REG10102 | Corr=-0.01 | Count=802 | 26.7%
  POL10105 | REG10103 | Corr=0.00 | Count=806 | 26.9%
  POL10105 | REG10105 | Corr=-0.02 | Count=804 | 26.8%
  POL10105 | REG10106 | Corr=0.02 | Count=815 | 27.2%
  POL10105 | REG10108 | Corr=0.02 | Count=801 | 26.7%
  POL10105 | REG10109 | Corr=0.00 | Count=801 | 26.7%
  POL10105 | ETI10102 | Corr=-0.03 | Count=785 | 26.2%
  POL10105 | ETI10103 | Corr=0.03 | Count=853 | 28.4%
  POL10105 | ETI10105 | Corr=0.00 | Count=834 | 27.8%
  POL10105 | ETI10106 | Corr=-0.02 | Count=789 | 26.3%
  POL10105 | ETI10108 | Corr=-0.04 | Count=797 | 26.6%
  POL10105 | ETI10109 | Corr=0.01 | Count=859 | 28.6%
  POL10105 | CGV10102 | Corr=0.01 | Count=795 | 26.5%
  POL10105 | CGV10103 | Corr=0.02 | Count=831 | 27.7%
  POL10105 | CGV10105 | Corr=0.03 | Count=815 | 27.2%
  POL10105 | CGV10106 | Corr=-0.00 | Count=785 | 26.2%
  POL10105 | CGV10108 | Corr=-0.00 | Count=818 | 27.3%
  POL10105 | CGV10109 | Corr=-0.03 | Count=809 | 27.0%
  POL10105 | IGV10102 | Corr=0.01 | Count=826 | 27.5%
  POL10105 | IGV10103 | Corr=-0.03 | Count=827 | 27.6%
  POL10105 | IGV10105 | Corr=-0.03 | Count=802 | 26.7%
  POL10105 | IGV10106 | Corr=-0.00 | Count=809 | 27.0%
  POL10105 | IGV10108 | Corr=-0.01 | Count=821 | 27.4%
  POL10105 | IGV10109 | Corr=-0.03 | Count=783 | 26.1%
  POL10105 | CPI10102 | Corr=0.02 | Count=860 | 28.7%
  POL10105 | CPI10103 | Corr=0.01 | Count=831 | 27.7%
  POL10105 | CPI10105 | Corr=0.01 | Count=855 | 28.5%
  POL10105 | CPI10106 | Corr=-0.03 | Count=781 | 26.0%
  POL10105 | CPI10108 | Corr=-0.01 | Count=804 | 26.8%
  POL10105 | CPI10109 | Corr=0.02 | Count=830 | 27.7%
  POL10106 | POL10108 | Corr=0.00 | Count=813 | 27.1%
  POL10106 | POL10109 | Corr=0.01 | Count=805 | 26.8%
  POL10106 | REG10102 | Corr=0.00 | Count=843 | 28.1%
  POL10106 | REG10103 | Corr=0.03 | Count=810 | 27.0%
  POL10106 | REG10105 | Corr=0.01 | Count=822 | 27.4%
  POL10106 | REG10106 | Corr=0.01 | Count=834 | 27.8%
  POL10106 | REG10108 | Corr=0.01 | Count=824 | 27.5%
  POL10106 | REG10109 | Corr=0.01 | Count=820 | 27.3%
  POL10106 | ETI10102 | Corr=-0.02 | Count=817 | 27.2%
  POL10106 | ETI10103 | Corr=-0.02 | Count=823 | 27.4%
  POL10106 | ETI10105 | Corr=0.02 | Count=863 | 28.8%
  POL10106 | ETI10106 | Corr=-0.02 | Count=792 | 26.4%
  POL10106 | ETI10108 | Corr=0.00 | Count=791 | 26.4%
  POL10106 | ETI10109 | Corr=0.02 | Count=811 | 27.0%
  POL10106 | CGV10102 | Corr=-0.02 | Count=788 | 26.3%
  POL10106 | CGV10103 | Corr=0.01 | Count=786 | 26.2%
  POL10106 | CGV10105 | Corr=0.00 | Count=841 | 28.0%
  POL10106 | CGV10106 | Corr=-0.01 | Count=859 | 28.6%
  POL10106 | CGV10108 | Corr=0.01 | Count=834 | 27.8%
  POL10106 | CGV10109 | Corr=0.01 | Count=798 | 26.6%
  POL10106 | IGV10102 | Corr=0.03 | Count=842 | 28.1%
  POL10106 | IGV10103 | Corr=0.03 | Count=832 | 27.7%
  POL10106 | IGV10105 | Corr=-0.01 | Count=821 | 27.4%
  POL10106 | IGV10106 | Corr=-0.04 | Count=778 | 25.9%
  POL10106 | IGV10108 | Corr=0.02 | Count=811 | 27.0%
  POL10106 | IGV10109 | Corr=0.00 | Count=798 | 26.6%
  POL10106 | CPI10102 | Corr=-0.07 | Count=767 | 25.6%
  POL10106 | CPI10103 | Corr=-0.00 | Count=795 | 26.5%
  POL10106 | CPI10105 | Corr=0.02 | Count=846 | 28.2%
  POL10106 | CPI10106 | Corr=0.00 | Count=800 | 26.7%
  POL10106 | CPI10108 | Corr=-0.03 | Count=817 | 27.2%
  POL10106 | CPI10109 | Corr=0.02 | Count=861 | 28.7%
  POL10108 | POL10109 | Corr=-0.02 | Count=825 | 27.5%
  POL10108 | REG10102 | Corr=0.03 | Count=819 | 27.3%
  POL10108 | REG10103 | Corr=-0.01 | Count=797 | 26.6%
  POL10108 | REG10105 | Corr=-0.01 | Count=806 | 26.9%
  POL10108 | REG10106 | Corr=0.02 | Count=802 | 26.7%
  POL10108 | REG10108 | Corr=-0.01 | Count=771 | 25.7%
  POL10108 | REG10109 | Corr=-0.03 | Count=700 | 23.3%
  POL10108 | ETI10102 | Corr=-0.01 | Count=751 | 25.0%
